mal_id,url,trailer,title,title_japanese,type,source,episodes,status,aired,duration,rating,score,members,favorites,genres
49310,https://myanimelist.net/anime/49310/Fruits_Basket__Prelude,https://www.youtube-nocookie.com/embed/G3W_3EEzzSg?enablejsapi=1&wmode=opaque&autoplay=1,Fruits Basket: Prelude,フルーツバスケット -prelude-,Movie,Manga,1.0,Finished Airing,"Feb 18, 2022",1 hr 28 min,PG-13 - Teens 13 or older,8.36,125936,873,"Drama, Romance"
572,https://myanimelist.net/anime/572/Kaze_no_Tani_no_Nausicaä,https://www.youtube-nocookie.com/embed/6zhLBe319KE?enablejsapi=1&wmode=opaque&autoplay=1,Kaze no Tani no Nausicaä,風の谷のナウシカ,Movie,Manga,1.0,Finished Airing,"Mar 11, 1984",1 hr 57 min,PG-13 - Teens 13 or older,8.36,405772,5906,"Adventure, Award Winning, Drama, Fantasy"
185,https://myanimelist.net/anime/185/Initial_D_First_Stage,,Initial D First Stage,頭文字〈イニシャル〉D,TV,Manga,26.0,Finished Airing,"Apr 19, 1998 to Dec 6, 1998",25 min per ep,PG-13 - Teens 13 or older,8.36,426466,13586,"Action, Drama"
30,https://myanimelist.net/anime/30/Shinseiki_Evangelion,,Shinseiki Evangelion,新世紀エヴァンゲリオン,TV,Original,26.0,Finished Airing,"Oct 4, 1995 to Mar 27, 1996",24 min per ep,PG-13 - Teens 13 or older,8.36,1971381,114595,"Avant Garde, Award Winning, Drama, Sci-Fi, Suspense"
22789,https://myanimelist.net/anime/22789/Barakamon,https://www.youtube-nocookie.com/embed/u1pCw1Cr3_U?enablejsapi=1&wmode=opaque&autoplay=1,Barakamon,ばらかもん,TV,Web manga,12.0,Finished Airing,"Jul 6, 2014 to Sep 28, 2014",22 min per ep,PG-13 - Teens 13 or older,8.36,702166,13334,Slice of Life
53540,https://myanimelist.net/anime/53540/Meitantei_Conan_Movie_26__Kurogane_no_Submarine,https://www.youtube-nocookie.com/embed/YKx9O6qsG-E?enablejsapi=1&wmode=opaque&autoplay=1,Meitantei Conan Movie 26: Kurogane no Submarine,名探偵コナン 黒鉄の魚影 (サブマリン),Movie,Manga,1.0,Finished Airing,"Apr 14, 2023",1 hr 49 min,PG-13 - Teens 13 or older,8.35,17791,117,"Action, Mystery"
39547,https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan,https://www.youtube-nocookie.com/embed/UsJUP98qr1M?enablejsapi=1&wmode=opaque&autoplay=1,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,やはり俺の青春ラブコメはまちがっている。完,TV,Light novel,12.0,Finished Airing,"Jul 10, 2020 to Sep 25, 2020",24 min per ep,PG-13 - Teens 13 or older,8.35,799187,14758,"Comedy, Romance"
39808,https://myanimelist.net/anime/39808/Non_Non_Biyori_Nonstop,https://www.youtube-nocookie.com/embed/57Fk9kOTvXE?enablejsapi=1&wmode=opaque&autoplay=1,Non Non Biyori Nonstop,のんのんびより のんすとっぷ,TV,Manga,12.0,Finished Airing,"Jan 11, 2021 to Mar 29, 2021",24 min per ep,PG-13 - Teens 13 or older,8.35,136255,979,Slice of Life
41025,https://myanimelist.net/anime/41025/Fumetsu_no_Anata_e,https://www.youtube-nocookie.com/embed/YOn779f6lwI?enablejsapi=1&wmode=opaque&autoplay=1,Fumetsu no Anata e,不滅のあなたへ,TV,Manga,20.0,Finished Airing,"Apr 12, 2021 to Aug 30, 2021",25 min per ep,R - 17+ (violence & profanity),8.35,964449,15859,"Adventure, Drama, Supernatural"
2251,https://myanimelist.net/anime/2251/Baccano,https://www.youtube-nocookie.com/embed/W5bn87yvh_g?enablejsapi=1&wmode=opaque&autoplay=1,Baccano!,バッカーノ！,TV,Light novel,13.0,Finished Airing,"Jul 27, 2007 to Nov 2, 2007",24 min per ep,R - 17+ (violence & profanity),8.35,947224,23668,"Action, Mystery, Supernatural"
338,https://myanimelist.net/anime/338/Versailles_no_Bara,https://www.youtube-nocookie.com/embed/XMRtUOOHT_o?enablejsapi=1&wmode=opaque&autoplay=1,Versailles no Bara,ベルサイユのばら,TV,Manga,40.0,Finished Airing,"Oct 10, 1979 to Sep 3, 1980",24 min per ep,PG-13 - Teens 13 or older,8.35,111252,3333,"Drama, Romance"
37095,https://myanimelist.net/anime/37095/Violet_Evergarden__Kitto_Ai_wo_Shiru_Hi_ga_Kuru_no_Darou,https://www.youtube-nocookie.com/embed/T6TqdAkREJk?enablejsapi=1&wmode=opaque&autoplay=1,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou","ヴァイオレット・エヴァーガーデンきっと""愛""を知る日が来るのだろう",Special,Light novel,1.0,Finished Airing,"Jul 4, 2018",34 min,PG-13 - Teens 13 or older,8.35,362380,970,Drama
49926,https://myanimelist.net/anime/49926/Kimetsu_no_Yaiba__Mugen_Ressha-hen,,Kimetsu no Yaiba: Mugen Ressha-hen,鬼滅の刃 無限列車編,TV,Manga,7.0,Finished Airing,"Oct 10, 2021 to Nov 28, 2021",24 min per ep,R - 17+ (violence & profanity),8.35,927730,4622,"Action, Supernatural"
39551,https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season,https://www.youtube-nocookie.com/embed/Lk3fJsIOnKw?enablejsapi=1&wmode=opaque&autoplay=1,Tensei shitara Slime Datta Ken 2nd Season,転生したらスライムだった件,TV,Manga,12.0,Finished Airing,"Jan 12, 2021 to Mar 30, 2021",23 min per ep,PG-13 - Teens 13 or older,8.35,1076858,10939,"Action, Comedy, Fantasy"
37822,https://myanimelist.net/anime/37822/Douluo_Dalu_2nd_Season,,Douluo Dalu 2nd Season,斗罗大陆,ONA,Novel,237.0,Finished Airing,"Dec 1, 2018 to Jun 10, 2023",20 min per ep,PG-13 - Teens 13 or older,8.35,23473,493,"Action, Adventure, Fantasy, Supernatural"
2402,https://myanimelist.net/anime/2402/Ashita_no_Joe,,Ashita no Joe,あしたのジョー,TV,Manga,79.0,Finished Airing,"Apr 1, 1970 to Sep 29, 1971",25 min per ep,PG-13 - Teens 13 or older,8.34,107311,2332,"Drama, Sports"
31988,https://myanimelist.net/anime/31988/Hibike_Euphonium_2,https://www.youtube-nocookie.com/embed/d2Di5swwzxg?enablejsapi=1&wmode=opaque&autoplay=1,Hibike! Euphonium 2,響け！ユーフォニアム2,TV,Novel,13.0,Finished Airing,"Oct 6, 2016 to Dec 29, 2016",23 min per ep,PG-13 - Teens 13 or older,8.34,252010,3803,Drama
41457,https://myanimelist.net/anime/41457/86,https://www.youtube-nocookie.com/embed/WVegRUOgkPM?enablejsapi=1&wmode=opaque&autoplay=1,86,86―エイティシックス―,TV,Light novel,11.0,Finished Airing,"Apr 11, 2021 to Jun 20, 2021",23 min per ep,R - 17+ (violence & profanity),8.34,923951,25471,"Drama, Sci-Fi"
46654,https://myanimelist.net/anime/46654/IDOLiSH7_Third_Beat_Part_2,https://www.youtube-nocookie.com/embed/Au9jYd7qOH0?enablejsapi=1&wmode=opaque&autoplay=1,IDOLiSH7 Third Beat! Part 2,アイドリッシュセブン,TV,Game,17.0,Finished Airing,"Oct 2, 2022 to Feb 26, 2023",24 min per ep,PG-13 - Teens 13 or older,8.34,17502,276,Drama
49458,https://myanimelist.net/anime/49458/Kono_Subarashii_Sekai_ni_Shukufuku_wo_3,https://www.youtube-nocookie.com/embed/Meo3mO98huE?enablejsapi=1&wmode=opaque&autoplay=1,Kono Subarashii Sekai ni Shukufuku wo! 3,この素晴らしい世界に祝福を！3,TV,Light novel,11.0,Finished Airing,"Apr 10, 2024 to Jun 19, 2024",23 min per ep,PG-13 - Teens 13 or older,8.34,519439,5503,"Adventure, Comedy, Fantasy"
777,https://myanimelist.net/anime/777/Hellsing_Ultimate,https://www.youtube-nocookie.com/embed/58zw4Q0ZRAM?enablejsapi=1&wmode=opaque&autoplay=1,Hellsing Ultimate,HELLSING OVA,OVA,Manga,10.0,Finished Airing,"Feb 10, 2006 to Dec 26, 2012",49 min per ep,R - 17+ (violence & profanity),8.34,997124,23202,"Action, Horror, Supernatural"
39535,https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,https://www.youtube-nocookie.com/embed/Qx01pn9l-6g?enablejsapi=1&wmode=opaque&autoplay=1,Mushoku Tensei: Isekai Ittara Honki Dasu,無職転生 ～異世界行ったら本気だす～,TV,Light novel,11.0,Finished Airing,"Jan 11, 2021 to Mar 22, 2021",23 min per ep,R - 17+ (violence & profanity),8.34,1514211,38290,"Adventure, Drama, Fantasy, Ecchi"
39587,https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season,https://www.youtube-nocookie.com/embed/41Gj4Dri8wo?enablejsapi=1&wmode=opaque&autoplay=1,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Re：ゼロから始める異世界生活,TV,Light novel,13.0,Finished Airing,"Jul 8, 2020 to Sep 30, 2020",26 min per ep,R - 17+ (violence & profanity),8.33,1238531,12324,"Drama, Fantasy, Suspense"
13601,https://myanimelist.net/anime/13601/Psycho-Pass,https://www.youtube-nocookie.com/embed/DgDBzAHg4wU?enablejsapi=1&wmode=opaque&autoplay=1,Psycho-Pass,サイコパス,TV,Original,22.0,Finished Airing,"Oct 12, 2012 to Mar 22, 2013",23 min per ep,R - 17+ (violence & profanity),8.33,1722509,39986,"Action, Mystery, Sci-Fi, Suspense"
50407,https://myanimelist.net/anime/50407/Wu_Shan_Wu_Xing__Xichuan_Huan_Zi_Lin,https://www.youtube-nocookie.com/embed/BsTEjWAn330?enablejsapi=1&wmode=opaque&autoplay=1,Wu Shan Wu Xing: Xichuan Huan Zi Lin,雾山五行·犀川幻紫林,ONA,Original,4.0,Finished Airing,"Jul 26, 2023 to Aug 16, 2023",38 min per ep,R - 17+ (violence & profanity),8.33,18249,129,"Action, Fantasy, Supernatural"
10030,https://myanimelist.net/anime/10030/Bakuman_2nd_Season,,Bakuman. 2nd Season,バクマン。2ndシーズン,TV,Manga,25.0,Finished Airing,"Oct 1, 2011 to Mar 24, 2012",24 min per ep,PG-13 - Teens 13 or older,8.33,368351,1381,"Comedy, Drama, Romance"
20651,https://myanimelist.net/anime/20651/Natsume_Yuujinchou__Itsuka_Yuki_no_Hi_ni,,Natsume Yuujinchou: Itsuka Yuki no Hi ni,夏目友人帳 新作OVA いつかゆきのひに,OVA,Manga,1.0,Finished Airing,"Feb 5, 2014",22 min,PG-13 - Teens 13 or older,8.33,85944,116,"Slice of Life, Supernatural"
60557,https://myanimelist.net/anime/60557/Fanren_Xiu_Xian_Chuan__Waihai_Fengyun,,Fanren Xiu Xian Chuan: Waihai Fengyun,凡人修仙传 外海风云,ONA,Novel,52.0,Currently Airing,"Jan 18, 2025 to ?",20 min per ep,PG-13 - Teens 13 or older,8.32,2107,29,"Action, Adventure, Fantasy"
55357,https://myanimelist.net/anime/55357/Bocchi_the_Rock_Movie,https://www.youtube-nocookie.com/embed/duo1scb3dL0?enablejsapi=1&wmode=opaque&autoplay=1,Bocchi the Rock! Movie,ぼっち・ざ・ろっく！劇場総集編,Movie,4-koma manga,2.0,Finished Airing,"Jun 7, 2024 to Aug 9, 2024",1 hr 22 min per ep,PG-13 - Teens 13 or older,8.32,68413,443,Comedy
51805,https://myanimelist.net/anime/51805/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Sakubou,https://www.youtube-nocookie.com/embed/AfDKYKRGG54?enablejsapi=1&wmode=opaque&autoplay=1,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,銀河英雄伝説 Die Neue These 策謀,Movie,Novel,12.0,Finished Airing,"Sep 30, 2022 to Nov 25, 2022",25 min per ep,R - 17+ (violence & profanity),8.32,18047,71,"Drama, Sci-Fi"
10937,https://myanimelist.net/anime/10937/Kidou_Senshi_Gundam__The_Origin,https://www.youtube-nocookie.com/embed/XVPSq_fpKf4?enablejsapi=1&wmode=opaque&autoplay=1,Kidou Senshi Gundam: The Origin,機動戦士ガンダムTHE ORIGIN,OVA,Manga,6.0,Finished Airing,"Feb 28, 2015 to May 5, 2018",1 hr 11 min per ep,R+ - Mild Nudity,8.32,82576,954,Sci-Fi
28701,https://myanimelist.net/anime/28701/Fate_stay_night__Unlimited_Blade_Works_2nd_Season,https://www.youtube-nocookie.com/embed/0PY9qcyr3-0?enablejsapi=1&wmode=opaque&autoplay=1,Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night [Unlimited Blade Works] 2nd シーズン,TV,Visual novel,13.0,Finished Airing,"Apr 5, 2015 to Jun 28, 2015",24 min per ep,R - 17+ (violence & profanity),8.32,903952,9547,"Action, Fantasy"
5040,https://myanimelist.net/anime/5040/One_Outs,https://www.youtube-nocookie.com/embed/frCs_tLwelw?enablejsapi=1&wmode=opaque&autoplay=1,One Outs,ワンナウツ,TV,Manga,25.0,Finished Airing,"Oct 8, 2008 to Apr 1, 2009",23 min per ep,PG-13 - Teens 13 or older,8.32,252821,4219,"Sports, Suspense"
5081,https://myanimelist.net/anime/5081/Bakemonogatari,https://www.youtube-nocookie.com/embed/PugZi9QKL64?enablejsapi=1&wmode=opaque&autoplay=1,Bakemonogatari,化物語,TV,Light novel,15.0,Finished Airing,"Jul 3, 2009 to Jun 25, 2010",25 min per ep,R - 17+ (violence & profanity),8.32,1468327,50702,"Mystery, Romance, Supernatural"
22535,https://myanimelist.net/anime/22535/Kiseijuu__Sei_no_Kakuritsu,https://www.youtube-nocookie.com/embed/9Oe9umzw1Gc?enablejsapi=1&wmode=opaque&autoplay=1,Kiseijuu: Sei no Kakuritsu,寄生獣 セイの格率,TV,Manga,24.0,Finished Airing,"Oct 9, 2014 to Mar 26, 2015",23 min per ep,R - 17+ (violence & profanity),8.32,2000332,36348,"Action, Horror, Sci-Fi, Suspense"
10162,https://myanimelist.net/anime/10162/Usagi_Drop,https://www.youtube-nocookie.com/embed/PlWk-96JHz4?enablejsapi=1&wmode=opaque&autoplay=1,Usagi Drop,うさぎドロップ,TV,Manga,11.0,Finished Airing,"Jul 8, 2011 to Sep 16, 2011",22 min per ep,PG-13 - Teens 13 or older,8.32,519000,6034,Slice of Life
42886,https://myanimelist.net/anime/42886/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Gekitotsu,https://www.youtube-nocookie.com/embed/73ZRLL3dP7A?enablejsapi=1&wmode=opaque&autoplay=1,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,銀河英雄伝説 Die Neue These 激突,Movie,Novel,12.0,Finished Airing,"Mar 4, 2022 to May 13, 2022",25 min per ep,R - 17+ (violence & profanity),8.32,25472,144,"Drama, Sci-Fi"
55644,https://myanimelist.net/anime/55644/Dr_Stone__New_World_Part_2,https://www.youtube-nocookie.com/embed/g6lRblWDKCk?enablejsapi=1&wmode=opaque&autoplay=1,Dr. Stone: New World Part 2,Dr.STONE NEW WORLD,TV,Manga,11.0,Finished Airing,"Oct 12, 2023 to Dec 21, 2023",23 min per ep,PG-13 - Teens 13 or older,8.31,395977,1602,"Adventure, Comedy, Sci-Fi"
51440,https://myanimelist.net/anime/51440/Sasaki_to_Miyano_Movie__Sotsugyou-hen,https://www.youtube-nocookie.com/embed/1ZDrZqNFWjk?enablejsapi=1&wmode=opaque&autoplay=1,Sasaki to Miyano Movie: Sotsugyou-hen,映画 佐々木と宮野ー卒業編ー,Movie,Manga,1.0,Finished Airing,"Feb 17, 2023",51 min,PG-13 - Teens 13 or older,8.31,56744,382,Boys Love
34534,https://myanimelist.net/anime/34534/Natsume_Yuujinchou_Go_Specials,,Natsume Yuujinchou Go Specials,夏目友人帳 伍 特別編,Special,Manga,2.0,Finished Airing,"Mar 30, 2017 to Apr 26, 2017",23 min per ep,PG-13 - Teens 13 or older,8.31,51507,66,"Slice of Life, Supernatural"
12029,https://myanimelist.net/anime/12029/Uchuu_Senkan_Yamato_2199,https://www.youtube-nocookie.com/embed/51utm_LNX8E?enablejsapi=1&wmode=opaque&autoplay=1,Uchuu Senkan Yamato 2199,宇宙戦艦ヤマト2199,OVA,Original,26.0,Finished Airing,"May 25, 2012 to Oct 25, 2013",25 min per ep,PG-13 - Teens 13 or older,8.31,123864,1904,"Action, Drama, Sci-Fi"
39112,https://myanimelist.net/anime/39112/Kawaki_wo_Ameku,,Kawaki wo Ameku,カワキヲアメク,Music,Original,1.0,Finished Airing,"Jan 29, 2019",4 min,PG-13 - Teens 13 or older,8.31,29823,191,
7655,https://myanimelist.net/anime/7655/Major_S6,https://www.youtube-nocookie.com/embed/F07zIMLLya8?enablejsapi=1&wmode=opaque&autoplay=1,Major S6,メジャー 第6シリーズ,TV,Manga,25.0,Finished Airing,"Apr 3, 2010 to Sep 25, 2010",24 min per ep,PG-13 - Teens 13 or older,8.31,66595,475,Sports
40211,https://myanimelist.net/anime/40211/Luo_Xiaohei_Zhanji_Movie,https://www.youtube-nocookie.com/embed/wkmD3lLIjq4?enablejsapi=1&wmode=opaque&autoplay=1,Luo Xiaohei Zhanji (Movie),罗小黑战记,Movie,Original,1.0,Finished Airing,"Sep 7, 2019",1 hr 41 min,G - All Ages,8.31,34215,442,"Adventure, Drama, Fantasy"
2559,https://myanimelist.net/anime/2559/Romeo_no_Aoi_Sora,,Romeo no Aoi Sora,ロミオの青い空,TV,Novel,33.0,Finished Airing,"Jan 15, 1995 to Dec 17, 1995",23 min per ep,PG-13 - Teens 13 or older,8.31,54958,688,"Adventure, Drama"
42984,https://myanimelist.net/anime/42984/Gotcha,,Gotcha!,GOTCHA!,Music,Game,1.0,Finished Airing,"Sep 29, 2020",3 min,PG - Children,8.31,30655,226,Fantasy
34240,https://myanimelist.net/anime/34240/Shelter_Music,,Shelter (Music),シェルター,Music,Original,1.0,Finished Airing,"Oct 18, 2016",6 min,G - All Ages,8.31,327124,2421,Sci-Fi
49571,https://myanimelist.net/anime/49571/Tunshi_Xingkong_2nd_Season,,Tunshi Xingkong 2nd Season,吞噬星空 第二季,ONA,Novel,26.0,Finished Airing,"Dec 29, 2021 to Sep 7, 2022",21 min per ep,PG-13 - Teens 13 or older,8.31,8483,140,"Action, Adventure, Fantasy, Sci-Fi"
10534,https://myanimelist.net/anime/10534/Doraemon_Movie_31__Shin_Nobita_to_Tetsujin_Heidan_-_Habatake_Tenshi-tachi,https://www.youtube-nocookie.com/embed/p7PtiTGk7EU?enablejsapi=1&wmode=opaque&autoplay=1,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,映画 ドラえもん 新・のび太と鉄人兵団～はばたけ 天使たち～,Movie,Manga,1.0,Finished Airing,"Mar 5, 2011",1 hr 48 min,PG - Children,8.31,21277,176,"Adventure, Comedy, Fantasy"
137,https://myanimelist.net/anime/137/Hunter_x_Hunter__Original_Video_Animation,,Hunter x Hunter: Original Video Animation,HUNTER×HUNTER Original Video Animation,OVA,Manga,8.0,Finished Airing,"Jan 17, 2002 to Apr 17, 2002",23 min per ep,PG-13 - Teens 13 or older,8.31,135235,437,"Action, Adventure, Fantasy"
1210,https://myanimelist.net/anime/1210/NHK_ni_Youkoso,https://www.youtube-nocookie.com/embed/QYLsjJ8RThQ?enablejsapi=1&wmode=opaque&autoplay=1,NHK ni Youkoso!,N・H・Kにようこそ！,TV,Novel,24.0,Finished Airing,"Jul 10, 2006 to Dec 18, 2006",23 min per ep,R+ - Mild Nudity,8.31,811136,29133,"Comedy, Drama, Romance"
48653,https://myanimelist.net/anime/48653/Yoru_ni_Kakeru,,Yoru ni Kakeru,夜に駆ける,Music,Other,1.0,Finished Airing,"Nov 16, 2019",4 min,PG-13 - Teens 13 or older,8.31,19441,91,
57067,https://myanimelist.net/anime/57067/Fanren_Xiu_Xian_Chuan__Xinghai_Feichi,,Fanren Xiu Xian Chuan: Xinghai Feichi,凡人修仙传 星海飞驰,ONA,Web novel,48.0,Finished Airing,"Nov 25, 2023 to Oct 19, 2024",20 min per ep,PG-13 - Teens 13 or older,8.3,3383,35,"Action, Adventure, Fantasy"
56752,https://myanimelist.net/anime/56752/Shiguang_Dailiren__Yingdu_Pian,https://www.youtube-nocookie.com/embed/sUs5cPjPF-4?enablejsapi=1&wmode=opaque&autoplay=1,Shiguang Dailiren: Yingdu Pian,時光代理人 英都篇,ONA,Original,6.0,Finished Airing,"Dec 27, 2024 to Jan 31, 2025",32 min per ep,PG-13 - Teens 13 or older,8.3,60268,472,Drama
5341,https://myanimelist.net/anime/5341/Ookami_to_Koushinryou_II,https://www.youtube-nocookie.com/embed/mnCXgfrjn1k?enablejsapi=1&wmode=opaque&autoplay=1,Ookami to Koushinryou II,狼と香辛料II,TV,Light novel,12.0,Finished Airing,"Jul 9, 2009 to Sep 24, 2009",23 min per ep,PG-13 - Teens 13 or older,8.3,515517,4308,"Adventure, Drama, Romance, Supernatural"
4081,https://myanimelist.net/anime/4081/Natsume_Yuujinchou,https://www.youtube-nocookie.com/embed/mea4xITAo_4?enablejsapi=1&wmode=opaque&autoplay=1,Natsume Yuujinchou,夏目友人帳,TV,Manga,13.0,Finished Airing,"Jul 8, 2008 to Sep 30, 2008",24 min per ep,PG-13 - Teens 13 or older,8.3,578356,16642,"Slice of Life, Supernatural"
30230,https://myanimelist.net/anime/30230/Diamond_no_Ace__Second_Season,,Diamond no Ace: Second Season,ダイヤのA[エース]～Second Season～,TV,Manga,51.0,Finished Airing,"Apr 6, 2015 to Mar 28, 2016",24 min per ep,PG-13 - Teens 13 or older,8.3,148086,1115,Sports
3784,https://myanimelist.net/anime/3784/Evangelion_Movie_2__Ha,https://www.youtube-nocookie.com/embed/ncZ9Vd4YYFk?enablejsapi=1&wmode=opaque&autoplay=1,Evangelion Movie 2: Ha,ヱヴァンゲリヲン新劇場版:破,Movie,Original,1.0,Finished Airing,"Jul 27, 2009",1 hr 52 min,R+ - Mild Nudity,8.3,580726,3557,"Drama, Sci-Fi, Suspense"
31043,https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi,https://www.youtube-nocookie.com/embed/DwmxEAWjTQQ?enablejsapi=1&wmode=opaque&autoplay=1,Boku dake ga Inai Machi,僕だけがいない街,TV,Manga,12.0,Finished Airing,"Jan 8, 2016 to Mar 25, 2016",23 min per ep,R - 17+ (violence & profanity),8.3,2243120,50599,"Mystery, Suspense"
41487,https://myanimelist.net/anime/41487/Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2,https://www.youtube-nocookie.com/embed/nle-73CcG1k?enablejsapi=1&wmode=opaque&autoplay=1,Tensei shitara Slime Datta Ken 2nd Season Part 2,転生したらスライムだった件,TV,Manga,12.0,Finished Airing,"Jul 6, 2021 to Sep 21, 2021",23 min per ep,PG-13 - Teens 13 or older,8.3,876554,11019,"Action, Comedy, Fantasy"
54870,https://myanimelist.net/anime/54870/Seishun_Buta_Yarou_wa_Randoseru_Girl_no_Yume_wo_Minai,https://www.youtube-nocookie.com/embed/hO304LM67Ow?enablejsapi=1&wmode=opaque&autoplay=1,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,青春ブタ野郎はランドセルガールの夢を見ない,Movie,Light novel,1.0,Finished Airing,"Dec 1, 2023",1 hr 14 min,PG-13 - Teens 13 or older,8.29,161758,624,"Drama, Romance, Supernatural"
10863,https://myanimelist.net/anime/10863/Steins_Gate__Oukoubakko_no_Poriomania,https://www.youtube-nocookie.com/embed/aEPMFgHTVN0?enablejsapi=1&wmode=opaque&autoplay=1,Steins;Gate: Oukoubakko no Poriomania,シュタインズ ゲート 横行跋扈のポリオマニア,Special,Visual novel,1.0,Finished Airing,"Feb 22, 2012",24 min,PG-13 - Teens 13 or older,8.29,465515,885,"Comedy, Sci-Fi"
17389,https://myanimelist.net/anime/17389/Kingdom_2nd_Season,,Kingdom 2nd Season,キングダム 第2シリーズ,TV,Manga,39.0,Finished Airing,"Jun 8, 2013 to Mar 2, 2014",25 min per ep,R - 17+ (violence & profanity),8.29,143625,925,Action
6675,https://myanimelist.net/anime/6675/Redline,https://www.youtube-nocookie.com/embed/RB-2Hjj_eEg?enablejsapi=1&wmode=opaque&autoplay=1,Redline,REDLINE,Movie,Original,1.0,Finished Airing,"Aug 14, 2009",1 hr 42 min,R+ - Mild Nudity,8.29,414623,6107,"Action, Sci-Fi"
5420,https://myanimelist.net/anime/5420/Kemono_no_Souja_Erin,,Kemono no Souja Erin,獣の奏者エリン,TV,Novel,50.0,Finished Airing,"Jan 10, 2009 to Dec 26, 2009",24 min per ep,PG-13 - Teens 13 or older,8.29,92839,1520,"Drama, Fantasy"
24415,https://myanimelist.net/anime/24415/Kuroko_no_Basket_3rd_Season,https://www.youtube-nocookie.com/embed/H1TvpW04Oxs?enablejsapi=1&wmode=opaque&autoplay=1,Kuroko no Basket 3rd Season,黒子のバスケ,TV,Manga,25.0,Finished Airing,"Jan 11, 2015 to Jun 30, 2015",24 min per ep,PG-13 - Teens 13 or older,8.29,815516,5193,Sports
6594,https://myanimelist.net/anime/6594/Katanagatari,https://www.youtube-nocookie.com/embed/im70BI_Y3Vo?enablejsapi=1&wmode=opaque&autoplay=1,Katanagatari,刀語,TV,Light novel,12.0,Finished Airing,"Jan 26, 2010 to Dec 11, 2010",49 min per ep,R - 17+ (violence & profanity),8.29,586461,10899,"Action, Adventure, Romance"
22507,https://myanimelist.net/anime/22507/Initial_D_Final_Stage,,Initial D Final Stage,頭文字 D Final Stage,TV,Manga,4.0,Finished Airing,"May 16, 2014 to Jun 22, 2014",27 min per ep,PG-13 - Teens 13 or older,8.29,161887,1034,"Action, Drama"
12531,https://myanimelist.net/anime/12531/Sakamichi_no_Apollon,https://www.youtube-nocookie.com/embed/fpJSOUCSWGI?enablejsapi=1&wmode=opaque&autoplay=1,Sakamichi no Apollon,坂道のアポロン,TV,Manga,12.0,Finished Airing,"Apr 13, 2012 to Jun 29, 2012",22 min per ep,PG-13 - Teens 13 or older,8.29,410301,7270,"Drama, Romance"
39533,https://myanimelist.net/anime/39533/Given,https://www.youtube-nocookie.com/embed/Dwv4MiB08TY?enablejsapi=1&wmode=opaque&autoplay=1,Given,ギヴン,TV,Manga,11.0,Finished Airing,"Jul 12, 2019 to Sep 20, 2019",22 min per ep,PG-13 - Teens 13 or older,8.29,621820,17954,"Boys Love, Drama"
1365,https://myanimelist.net/anime/1365/Meitantei_Conan_Movie_06__Baker_Street_no_Bourei,,Meitantei Conan Movie 06: Baker Street no Bourei,名探偵コナン ベイカー街の亡霊,Movie,Manga,1.0,Finished Airing,"Apr 20, 2002",1 hr 47 min,PG-13 - Teens 13 or older,8.29,84306,286,"Adventure, Mystery"
57,https://myanimelist.net/anime/57/Beck,https://www.youtube-nocookie.com/embed/GNgReTHy1EA?enablejsapi=1&wmode=opaque&autoplay=1,Beck,ベック,TV,Manga,26.0,Finished Airing,"Oct 7, 2004 to Mar 31, 2005",24 min per ep,R - 17+ (violence & profanity),8.29,367245,9039,Drama
9989,https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,https://www.youtube-nocookie.com/embed/_p7fkViY-0I?enablejsapi=1&wmode=opaque&autoplay=1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,あの日見た花の名前を僕達はまだ知らない。,TV,Original,11.0,Finished Airing,"Apr 15, 2011 to Jun 24, 2011",22 min per ep,PG-13 - Teens 13 or older,8.29,1683890,32987,"Drama, Supernatural"
43325,https://myanimelist.net/anime/43325/Yuukoku_no_Moriarty_Part_2,https://www.youtube-nocookie.com/embed/DeI3yNsyMKI?enablejsapi=1&wmode=opaque&autoplay=1,Yuukoku no Moriarty Part 2,憂国のモリアーティ,TV,Manga,13.0,Finished Airing,"Apr 4, 2021 to Jun 27, 2021",23 min per ep,R - 17+ (violence & profanity),8.29,283438,3280,"Mystery, Suspense"
