mal_id,url,trailer,title,title_japanese,type,source,episodes,status,aired,duration,rating,score,members,favorites,genres,start_date
1160,https://myanimelist.net/anime/1160/Gundress,,Gundress,ガンドレス,Movie,Unknown,1,Finished Airing,"Mar 20, 1999",1 hr 24 min,R+ - Mild Nudity,5.4,5219,1,Sci-Fi,20.03.1999
1192,https://myanimelist.net/anime/1192/Kakurenbo,https://www.youtube-nocookie.com/embed/JDHN8yz45IY?enablejsapi=1&wmode=opaque&autoplay=1,Kakurenbo,カクレンボ,Movie,Original,1,Finished Airing,"Sep 1, 2004",24 min,PG-13 - Teens 13 or older,6.6,39427,104,"Horror, Supernatural",01.09.2004
1203,https://myanimelist.net/anime/1203/Nitaboh,,Nitaboh,NITABOH 仁太坊―津軽三味線始祖外聞,Movie,Other,1,Finished Airing,"Feb 21, 2004",1 hr 39 min,PG - Children,7.26,10342,18,Drama,21.02.2004
1204,https://myanimelist.net/anime/1204/Kujira_no_Chouyaku,,Kujira no Chouyaku,クジラの跳躍,Movie,Original,1,Finished Airing,"Nov 14, 1998",22 min,G - All Ages,6.58,10443,43,"Award Winning, Drama, Fantasy",14.11.1998
1206,https://myanimelist.net/anime/1206/Ihatov_Gensou__Kenji_no_Haru,,Ihatov Gensou: Kenji no Haru,イーハトーブ幻想 Kenjiの春,Movie,Novel,1,Finished Airing,"Dec 14, 1996",56 min,PG-13 - Teens 13 or older,7.17,10550,53,Drama,14.12.1996
1207,https://myanimelist.net/anime/1207/Wata_no_Kuni_Hoshi,,Wata no Kuni Hoshi,綿の国星,Movie,Manga,1,Finished Airing,"Feb 11, 1984",1 hr 36 min,G - All Ages,6.83,7443,30,"Drama, Fantasy, Romance",11.02.1984
1208,https://myanimelist.net/anime/1208/Tatsu_no_Ko_Tarou,https://www.youtube-nocookie.com/embed/79NXUTkYAEo?enablejsapi=1&wmode=opaque&autoplay=1,Tatsu no Ko Tarou,龍の子太郎,Movie,Novel,1,Finished Airing,"Mar 17, 1979",1 hr 15 min,G - All Ages,6.75,4831,9,"Adventure, Fantasy, Supernatural",17.03.1979
1209,https://myanimelist.net/anime/1209/Nasu__Andalusia_no_Natsu,,Nasu: Andalusia no Natsu,茄子 アンダルシアの夏,Movie,Manga,1,Finished Airing,"Jul 26, 2003",46 min,PG-13 - Teens 13 or older,6.97,11770,13,Sports,26.07.2003
1211,https://myanimelist.net/anime/1211/Macross_Plus_Movie_Edition,,Macross Plus Movie Edition,マクロスプラス　ＭＯＶＩＥ　ＥＤＩＴＩＯＮ,Movie,Original,1,Finished Airing,"Oct 7, 1995",1 hr 54 min,R+ - Mild Nudity,7.7,20214,98,"Adventure, Romance, Sci-Fi",07.10.1995
1240,https://myanimelist.net/anime/1240/Bishoujo_Senshi_Sailor_Moon_SuperS__Sailor_9_Senshi_Shuuketsu_Black_Dream_Hole_no_Kiseki,,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,美少女戦士 セーラームーン SuperS セーラー9戦士集結! ブラック・ドリーム・ホールの奇跡,Movie,Manga,1,Finished Airing,"Dec 23, 1995",1 hr,PG-13 - Teens 13 or older,7.54,43724,65,Drama,23.12.1995
1252,https://myanimelist.net/anime/1252/Fushigi_no_Umi_no_Nadia__Original_Movie,,Fushigi no Umi no Nadia: Original Movie,ふしぎの海のナディア 劇場用オリジナル版,Movie,Original,1,Finished Airing,"Jun 29, 1991",1 hr 27 min,PG-13 - Teens 13 or older,5.26,9443,6,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi",29.06.1991
1255,https://myanimelist.net/anime/1255/Saint_Seiya__Shinku_no_Shounen_Densetsu,,Saint Seiya: Shinku no Shounen Densetsu,聖闘士星矢 真紅の少年伝説,Movie,Manga,1,Finished Airing,"Jul 23, 1988",1 hr 14 min,PG-13 - Teens 13 or older,7.21,17563,33,"Adventure, Fantasy, Sci-Fi",23.07.1988
1256,https://myanimelist.net/anime/1256/Saint_Seiya__Jashin_Eris,,Saint Seiya: Jashin Eris,聖闘士星矢 邪神エリス,Movie,Manga,1,Finished Airing,"Jul 18, 1987",45 min,PG-13 - Teens 13 or older,6.78,20893,14,"Adventure, Sci-Fi",18.07.1987
1258,https://myanimelist.net/anime/1258/Saint_Seiya__Kamigami_no_Atsuki_Tatakai,,Saint Seiya: Kamigami no Atsuki Tatakai,聖闘士星矢 神々の熱き戦い,Movie,Manga,1,Finished Airing,"Mar 12, 1988",45 min,PG-13 - Teens 13 or older,6.86,19103,21,"Adventure, Sci-Fi",12.03.1988
1259,https://myanimelist.net/anime/1259/Saint_Seiya__Tenkai-hen_Josou_-_Overture,,Saint Seiya: Tenkai-hen Josou - Overture,聖闘士星矢 天界編 序奏 ~overture~,Movie,Manga,1,Finished Airing,"Feb 14, 2004",1 hr 23 min,PG-13 - Teens 13 or older,7.22,26140,67,"Action, Adventure, Fantasy, Sci-Fi",14.02.2004
1260,https://myanimelist.net/anime/1260/Saint_Seiya__Saishuu_Seisen_no_Senshi-tachi,,Saint Seiya: Saishuu Seisen no Senshi-tachi,聖闘士星矢 最終聖戦の戦士たち,Movie,Manga,1,Finished Airing,"Mar 18, 1989",44 min,PG-13 - Teens 13 or older,6.76,17964,19,"Adventure, Sci-Fi",18.03.1989
1287,https://myanimelist.net/anime/1287/Odin__Koushi_Hansen_Starlight,,Odin: Koushi Hansen Starlight,オーディーン・光子帆船スターライト,Movie,Original,1,Finished Airing,"Aug 10, 1985",2 hr 19 min,PG-13 - Teens 13 or older,5.2,4262,3,"Action, Adventure, Drama, Sci-Fi",10.08.1985
1290,https://myanimelist.net/anime/1290/WXIII_Kidou_Keisatsu_Patlabor,https://www.youtube-nocookie.com/embed/_FRT1cjLzLk?enablejsapi=1&wmode=opaque&autoplay=1,WXIII Kidou Keisatsu Patlabor,WXIII 機動警察パトレイバー,Movie,Original,1,Finished Airing,"Mar 30, 2002",1 hr 40 min,R - 17+ (violence & profanity),6.66,13937,23,"Mystery, Sci-Fi",30.03.2002
1301,https://myanimelist.net/anime/1301/Ginga_Tetsudou_999_Movie,https://www.youtube-nocookie.com/embed/BJnFUJQIlHk?enablejsapi=1&wmode=opaque&autoplay=1,Ginga Tetsudou 999 (Movie),銀河鉄道９９９,Movie,Manga,1,Finished Airing,"Aug 4, 1979",2 hr 8 min,PG-13 - Teens 13 or older,7.53,22889,171,"Adventure, Drama, Fantasy, Sci-Fi",04.08.1979
1302,https://myanimelist.net/anime/1302/Sayonara_Ginga_Tetsudou_999__Andromeda_Shuuchakueki,https://www.youtube-nocookie.com/embed/TtXIX50Xp44?enablejsapi=1&wmode=opaque&autoplay=1,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,さよなら銀河鉄道999 -アンドロメダ終着駅-,Movie,Manga,1,Finished Airing,"Jan 8, 1981",2 hr 10 min,PG-13 - Teens 13 or older,7.24,10815,24,"Adventure, Drama, Sci-Fi",08.01.1981
1329,https://myanimelist.net/anime/1329/Ohoshi-sama_no_Rail,,Ohoshi-sama no Rail,お星さまのレール,Movie,Novel,1,Finished Airing,"Jul 10, 1993",1 hr 15 min,G - All Ages,6.96,4233,5,Drama,10.07.1993
1358,https://myanimelist.net/anime/1358/Hokuto_no_Ken_Movie,https://www.youtube-nocookie.com/embed/uu1rzyQZ0l0?enablejsapi=1&wmode=opaque&autoplay=1,Hokuto no Ken Movie,北斗の拳,Movie,Manga,1,Finished Airing,"Mar 8, 1986",1 hr 50 min,R - 17+ (violence & profanity),7.21,23360,134,"Action, Drama, Sci-Fi",08.03.1986
1361,https://myanimelist.net/anime/1361/Final_Fantasy__The_Spirits_Within,https://www.youtube-nocookie.com/embed/xaI7ZPA9I1c?enablejsapi=1&wmode=opaque&autoplay=1,Final Fantasy: The Spirits Within,ファイナルファンタジー,Movie,Game,1,Finished Airing,"Jul 2, 2001",1 hr 45 min,PG-13 - Teens 13 or older,6.29,72851,55,Sci-Fi,02.07.2001
1362,https://myanimelist.net/anime/1362/Street_Fighter_II_Movie,https://www.youtube-nocookie.com/embed/8adq6g4BhSY?enablejsapi=1&wmode=opaque&autoplay=1,Street Fighter II Movie,ストリートファイターII MOVIE,Movie,Game,1,Finished Airing,"Aug 6, 1994",1 hr 41 min,R+ - Mild Nudity,7.17,35238,170,Action,06.08.1994
1363,https://myanimelist.net/anime/1363/Meitantei_Conan_Movie_04__Hitomi_no_Naka_no_Ansatsusha,,Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha,瞳の中の暗殺者,Movie,Manga,1,Finished Airing,"Apr 22, 2000",1 hr 39 min,PG-13 - Teens 13 or older,8.03,67911,106,"Adventure, Comedy, Mystery",22.04.2000
1364,https://myanimelist.net/anime/1364/Meitantei_Conan_Movie_05__Tengoku_e_no_Countdown,,Meitantei Conan Movie 05: Tengoku e no Countdown,名探偵コナン 天国へのカウントダウン,Movie,Manga,1,Finished Airing,"Apr 21, 2001",1 hr 40 min,PG-13 - Teens 13 or older,8.11,69145,71,"Adventure, Comedy, Mystery",21.04.2001
1365,https://myanimelist.net/anime/1365/Meitantei_Conan_Movie_06__Baker_Street_no_Bourei,,Meitantei Conan Movie 06: Baker Street no Bourei,名探偵コナン ベイカー街の亡霊,Movie,Manga,1,Finished Airing,"Apr 20, 2002",1 hr 47 min,PG-13 - Teens 13 or older,8.29,84259,286,"Adventure, Mystery",20.04.2002
1366,https://myanimelist.net/anime/1366/Meitantei_Conan_Movie_07__Meikyuu_no_Crossroad,,Meitantei Conan Movie 07: Meikyuu no Crossroad,名探偵コナン 迷宮の十字路(クロスロード),Movie,Manga,1,Finished Airing,"Apr 19, 2003",1 hr 48 min,PG-13 - Teens 13 or older,7.79,56554,40,"Adventure, Comedy, Mystery",19.04.2003
1367,https://myanimelist.net/anime/1367/Meitantei_Conan_Movie_08__Ginyoku_no_Magician,,Meitantei Conan Movie 08: Ginyoku no Magician,名探偵コナン 銀翼の奇術師[マジシャン],Movie,Manga,1,Finished Airing,"Apr 17, 2004",1 hr 48 min,PG-13 - Teens 13 or older,8.05,61702,49,"Adventure, Comedy, Mystery",17.04.2004
1370,https://myanimelist.net/anime/1370/Atama_Yama,,Atama Yama,頭山,Movie,Other,1,Finished Airing,"Jan 1, 2002",10 min,PG - Children,6.35,9006,6,"Avant Garde, Award Winning, Comedy, Fantasy, Suspense",01.01.2002
1378,https://myanimelist.net/anime/1378/Sengoku_Kitan_Youtouden_Movie,,Sengoku Kitan Youtouden Movie,戦国奇譚 妖刀伝 劇場版,Movie,Unknown,1,Finished Airing,"May 27, 1989",1 hr 26 min,R - 17+ (violence & profanity),5.93,6048,7,Action,27.05.1989
1379,https://myanimelist.net/anime/1379/Kino_no_Tabi__The_Beautiful_World_-_Nanika_wo_Suru_Tame_ni_-_Life_Goes_On,,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,劇場版 キノの旅 -the Beautiful World- 何かをするために -life goes on.,Movie,Light novel,1,Finished Airing,"Feb 19, 2005",29 min,R - 17+ (violence & profanity),7.73,61626,52,"Adventure, Drama, Fantasy",19.02.2005
1380,https://myanimelist.net/anime/1380/Blue_Gender__The_Warrior,,Blue Gender: The Warrior,BLUE GENDER THE WARRIOR,Movie,Original,1,Finished Airing,"Nov 20, 2002",1 hr 38 min,R - 17+ (violence & profanity),6.19,12191,8,"Adventure, Drama, Horror, Sci-Fi",20.11.2002
1400,https://myanimelist.net/anime/1400/Macross_7_Movie__Ginga_ga_Ore_wo_Yondeiru,,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,劇場版 マクロス７　銀河がオレを呼んでいる！,Movie,Original,1,Finished Airing,"Sep 30, 1995",33 min,PG-13 - Teens 13 or older,6.88,10776,8,"Adventure, Comedy, Drama, Sci-Fi",30.09.1995
1416,https://myanimelist.net/anime/1416/Lupin_III__Dead_or_Alive,,Lupin III: Dead or Alive,ルパン三世 DEAD OR ALIVE,Movie,Manga,1,Finished Airing,"Apr 20, 1996",1 hr 37 min,PG-13 - Teens 13 or older,7.1,12787,9,"Action, Adventure, Comedy, Mystery",20.04.1996
1419,https://myanimelist.net/anime/1419/Lupin_III__Kutabare_Nostradamus,https://www.youtube-nocookie.com/embed/GkupIBMPsXY?enablejsapi=1&wmode=opaque&autoplay=1,Lupin III: Kutabare! Nostradamus,"ルパン三世『くたばれ!ノストラダムス,』",Movie,Manga,1,Finished Airing,"Apr 22, 1995",1 hr 37 min,R+ - Mild Nudity,7.31,12969,11,"Action, Adventure, Comedy, Mystery",22.04.1995
1428,https://myanimelist.net/anime/1428/Lupin_III__Pilot_Film_1978,,Lupin III: Pilot Film (1978),ルパン三世 シークレットファイル,Movie,Manga,1,Finished Airing,"Dec 16, 1978",12 min,R+ - Mild Nudity,6.33,6522,4,"Action, Adventure, Comedy, Mystery",16.12.1978
1430,https://myanimelist.net/anime/1430/Lupin_III__Cagliostro_no_Shiro,https://www.youtube-nocookie.com/embed/wYGfRDmmba8?enablejsapi=1&wmode=opaque&autoplay=1,Lupin III: Cagliostro no Shiro,ルパン三世 カリオストロの城,Movie,Manga,1,Finished Airing,"Dec 15, 1979",1 hr 39 min,PG-13 - Teens 13 or older,8.15,136420,1461,"Action, Adventure, Award Winning, Comedy, Mystery",15.12.1979
1432,https://myanimelist.net/anime/1432/Lupin_III__Fuuma_Ichizoku_no_Inbou,,Lupin III: Fuuma Ichizoku no Inbou,ルパン三世　風魔一族の陰謀,Movie,Manga,1,Finished Airing,"Dec 26, 1987",1 hr 13 min,PG-13 - Teens 13 or older,7.27,12885,14,"Action, Adventure, Comedy, Mystery",26.12.1987
1433,https://myanimelist.net/anime/1433/Lupin_III__Babylon_no_Ougon_Densetsu,https://www.youtube-nocookie.com/embed/HxzNJVYDEIE?enablejsapi=1&wmode=opaque&autoplay=1,Lupin III: Babylon no Ougon Densetsu,ルパン三世　バビロンの黄金伝説,Movie,Manga,1,Finished Airing,"Jul 13, 1985",1 hr 40 min,R+ - Mild Nudity,6.45,10321,8,"Action, Adventure, Comedy, Mystery",13.07.1985
1435,https://myanimelist.net/anime/1435/Lupin_III__Lupin_vs_Fukusei-ningen,,Lupin III: Lupin vs. Fukusei-ningen,ルパンvs複製人間,Movie,Manga,1,Finished Airing,"Dec 16, 1978",1 hr 42 min,R+ - Mild Nudity,7.03,15836,65,"Action, Adventure, Comedy, Mystery",16.12.1978
1441,https://myanimelist.net/anime/1441/Ginga_Tetsudou_no_Yoru,https://www.youtube-nocookie.com/embed/ffDVOidA6y4?enablejsapi=1&wmode=opaque&autoplay=1,Ginga Tetsudou no Yoru,銀河鉄道の夜,Movie,Novel,1,Finished Airing,"Jul 13, 1985",1 hr 47 min,G - All Ages,7.35,29680,402,"Award Winning, Drama, Fantasy, Mystery",13.07.1985
1462,https://myanimelist.net/anime/1462/Memories,https://www.youtube-nocookie.com/embed/op8am32MWBg?enablejsapi=1&wmode=opaque&autoplay=1,Memories,MEMORIES（メモリーズ）,Movie,Manga,3,Finished Airing,"Dec 23, 1995",37 min per ep,PG-13 - Teens 13 or older,7.72,153220,909,"Award Winning, Drama, Horror, Sci-Fi, Suspense",23.12.1995
1474,https://myanimelist.net/anime/1474/City_Hunter__Ai_to_Shukumei_no_Magnum,,City Hunter: Ai to Shukumei no Magnum,シティーハンター 愛と宿命のマグナム,Movie,Manga,1,Finished Airing,"Jun 17, 1989",1 hr 27 min,PG-13 - Teens 13 or older,7.37,10129,11,"Action, Comedy, Mystery",17.06.1989
1475,https://myanimelist.net/anime/1475/City_Hunter__Bay_City_Wars,,City Hunter: Bay City Wars,シティーハンター ベイシティウォーズ,Movie,Manga,1,Finished Airing,"Aug 25, 1990",45 min,PG-13 - Teens 13 or older,7.32,9827,7,"Action, Comedy, Mystery",25.08.1990
1476,https://myanimelist.net/anime/1476/City_Hunter__Hyakuman_Dollar_no_Inbou,,City Hunter: Hyakuman Dollar no Inbou,シティーハンター 百万ドルの陰謀,Movie,Manga,1,Finished Airing,"Aug 25, 1990",45 min,PG-13 - Teens 13 or older,7.31,8935,3,"Action, Comedy, Mystery",25.08.1990
1494,https://myanimelist.net/anime/1494/Darkside_Blues,,Darkside Blues,ダークサイド・ブルース,Movie,Manga,1,Finished Airing,"Oct 8, 1994",1 hr 23 min,R+ - Mild Nudity,6.0,12435,31,"Horror, Mystery, Sci-Fi",08.10.1994
1497,https://myanimelist.net/anime/1497/Aru_Machi_Kado_no_Monogatari,,Aru Machi Kado no Monogatari,ある街角の物語,Movie,Original,1,Finished Airing,"Nov 5, 1962",39 min,G - All Ages,6.53,5193,9,"Award Winning, Drama, Romance",05.11.1962
1505,https://myanimelist.net/anime/1505/Meitantei_Conan_Movie_09__Suihei_Senjou_no_Strategy,,Meitantei Conan Movie 09: Suihei Senjou no Strategy,名探偵コナン　水平線上の陰謀,Movie,Manga,1,Finished Airing,"Apr 9, 2005",1 hr 47 min,PG-13 - Teens 13 or older,7.78,54075,20,"Adventure, Comedy, Mystery",09.04.2005
1506,https://myanimelist.net/anime/1506/Meitantei_Conan_Movie_10__Tantei-tachi_no_Requiem,,Meitantei Conan Movie 10: Tantei-tachi no Requiem,名探偵コナン　探偵たちの鎮魂歌[レクイエム],Movie,Manga,1,Finished Airing,"Apr 15, 2006",1 hr 51 min,PG-13 - Teens 13 or older,8.03,61380,57,"Adventure, Comedy, Mystery",15.04.2006
1521,https://myanimelist.net/anime/1521/Black_Jack_the_Movie,,Black Jack the Movie,ブラック･ジャック 劇場版,Movie,Manga,1,Finished Airing,"Nov 30, 1996",1 hr 33 min,R - 17+ (violence & profanity),7.33,15111,42,"Award Winning, Drama",30.11.1996
1526,https://myanimelist.net/anime/1526/Pokemon_Movie_08__Mew_to_Hadou_no_Yuusha_Lucario,https://www.youtube-nocookie.com/embed/cksY3fTkc_I?enablejsapi=1&wmode=opaque&autoplay=1,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,ポケットモンスターアドバンスジェネレーション ミュウと波導の勇者　ルカリオ,Movie,Game,1,Finished Airing,"Jul 16, 2005",1 hr 40 min,PG - Children,7.34,124463,123,"Action, Adventure, Drama, Fantasy",16.07.2005
1549,https://myanimelist.net/anime/1549/1000-nen_Joou__Queen_Millennia,https://www.youtube-nocookie.com/embed/2dtnupftMIs?enablejsapi=1&wmode=opaque&autoplay=1,1000-nen Joou: Queen Millennia,1000年女王 Queen Millennia,Movie,Manga,1,Finished Airing,"Mar 13, 1982",2 hr 1 min,PG-13 - Teens 13 or older,6.73,5841,11,"Adventure, Drama, Fantasy, Sci-Fi",13.03.1982
1552,https://myanimelist.net/anime/1552/Hiatari_Ryoukou_Yume_no_Naka_ni_Kimi_ga_Ita,,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,陽あたり良好！ KA・SU・MI 夢の中に君がいた,Movie,Manga,1,Finished Airing,"Oct 1, 1988",1 hr 7 min,PG-13 - Teens 13 or older,6.06,1764,2,"Comedy, Drama, Romance",01.10.1988
1626,https://myanimelist.net/anime/1626/Genma_Taisen,https://www.youtube-nocookie.com/embed/UeWNTWTg1gA?enablejsapi=1&wmode=opaque&autoplay=1,Genma Taisen,幻魔大戦,Movie,Manga,1,Finished Airing,"Mar 12, 1983",2 hr 11 min,R+ - Mild Nudity,5.22,7306,6,"Adventure, Drama, Sci-Fi, Supernatural",12.03.1983
1670,https://myanimelist.net/anime/1670/Bakuten_Shoot_Beyblade_the_Movie__Gekitou_Takao_vs_Daichi,,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,爆転シュート ベイブレード THE MOVIE 激闘！！タカオＶＳ大地,Movie,Manga,1,Finished Airing,"Aug 17, 2002",1 hr 10 min,G - All Ages,6.67,13130,10,"Action, Adventure, Comedy, Sci-Fi",17.08.2002
1681,https://myanimelist.net/anime/1681/Brave_Story,https://www.youtube-nocookie.com/embed/boYdRT1d2O0?enablejsapi=1&wmode=opaque&autoplay=1,Brave Story,ブレイブ・ストーリー,Movie,Novel,1,Finished Airing,"Jul 8, 2006",1 hr 52 min,G - All Ages,7.39,46816,193,"Action, Adventure, Fantasy",08.07.2006
1686,https://myanimelist.net/anime/1686/Bleach_Movie_1__Memories_of_Nobody,https://www.youtube-nocookie.com/embed/DUyEuGL2vT0?enablejsapi=1&wmode=opaque&autoplay=1,Bleach Movie 1: Memories of Nobody,劇場版 BLEACH MEMORIES OF NOBODY,Movie,Manga,1,Finished Airing,"Dec 16, 2006",1 hr 32 min,PG-13 - Teens 13 or older,7.43,296892,673,"Action, Adventure, Supernatural",16.12.2006
1689,https://myanimelist.net/anime/1689/Byousoku_5_Centimeter,https://www.youtube-nocookie.com/embed/1X95eE2fwuc?enablejsapi=1&wmode=opaque&autoplay=1,Byousoku 5 Centimeter,秒速５センチメートル,Movie,Original,3,Finished Airing,"Mar 3, 2007",22 min per ep,PG-13 - Teens 13 or older,7.55,995501,11304,"Drama, Romance",03.03.2007
1723,https://myanimelist.net/anime/1723/Clannad_Movie,https://www.youtube-nocookie.com/embed/lOWFsJpC7z8?enablejsapi=1&wmode=opaque&autoplay=1,Clannad Movie,劇場版 クラナド,Movie,Visual novel,1,Finished Airing,"Sep 15, 2007",1 hr 33 min,PG-13 - Teens 13 or older,7.24,184970,455,"Drama, Romance, Supernatural",15.09.2007
1733,https://myanimelist.net/anime/1733/eX-Driver__Nina___Rei_Danger_Zone,,eX-Driver: Nina & Rei Danger Zone,エクスドライバー Nina&Rei Danger Zone,Movie,Original,1,Finished Airing,"Apr 20, 2002",27 min,PG-13 - Teens 13 or older,6.38,5249,2,"Action, Sci-Fi",20.04.2002
1752,https://myanimelist.net/anime/1752/Di_Gi_Charat__Hoshi_no_Tabi,,Di Gi Charat: Hoshi no Tabi,劇場版　Di Gi Charat[デ・ジ・キャラット]　星の旅,Movie,Original,1,Finished Airing,"Dec 22, 2001",21 min,PG-13 - Teens 13 or older,6.66,4594,4,Comedy,22.12.2001
1760,https://myanimelist.net/anime/1760/Golgo_13,https://www.youtube-nocookie.com/embed/fW9UglziveI?enablejsapi=1&wmode=opaque&autoplay=1,Golgo 13,ゴルゴ１３,Movie,Manga,1,Finished Airing,"May 28, 1983",1 hr 33 min,R+ - Mild Nudity,6.79,21576,82,"Action, Adventure, Drama",28.05.1983
1764,https://myanimelist.net/anime/1764/Slam_Dunk_Movie,https://www.youtube-nocookie.com/embed/admV20pr2BY?enablejsapi=1&wmode=opaque&autoplay=1,Slam Dunk (Movie),スラムダンク,Movie,Manga,1,Finished Airing,"Mar 12, 1994",30 min,PG-13 - Teens 13 or older,7.31,22900,31,Sports,12.03.1994
1773,https://myanimelist.net/anime/1773/Hokuto_no_Ken__Raoh_Gaiden_Junai-hen,,Hokuto no Ken: Raoh Gaiden Junai-hen,真救世主伝説 北斗の拳 ラオウ伝 殉愛の章,Movie,Manga,1,Finished Airing,"Mar 11, 2006",1 hr 35 min,R - 17+ (violence & profanity),7.45,12754,20,"Action, Adventure",11.03.2006
1776,https://myanimelist.net/anime/1776/Bulg-eunmae,,Bulg-eunmae,붉은매,Movie,Unknown,1,Finished Airing,"Aug 5, 1995",1 hr 24 min,PG-13 - Teens 13 or older,5.5,1500,1,,05.08.1995
1777,https://myanimelist.net/anime/1777/Kaze_no_Tairiku,https://www.youtube-nocookie.com/embed/_Ll0y5Fe0qc?enablejsapi=1&wmode=opaque&autoplay=1,Kaze no Tairiku,風の大陸,Movie,Light novel,1,Finished Airing,"Jul 18, 1992",54 min,PG-13 - Teens 13 or older,6.18,8203,18,"Action, Adventure, Fantasy, Supernatural",18.07.1992
1793,https://myanimelist.net/anime/1793/Kaze_no_Na_wa_Amnesia,https://www.youtube-nocookie.com/embed/Sq5gN3vyDxk?enablejsapi=1&wmode=opaque&autoplay=1,Kaze no Na wa Amnesia,風の名はアムネジア,Movie,Light novel,1,Finished Airing,"Dec 22, 1990",1 hr 20 min,R+ - Mild Nudity,6.31,23119,57,"Action, Avant Garde, Drama, Sci-Fi",22.12.1990
1796,https://myanimelist.net/anime/1796/Dirty_Pair__The_Movie,,Dirty Pair: The Movie,ダーティペア the Movie,Movie,Light novel,1,Finished Airing,"Mar 14, 1987",1 hr 21 min,PG-13 - Teens 13 or older,7.07,12100,46,"Action, Adventure, Comedy, Sci-Fi",14.03.1987
1815,https://myanimelist.net/anime/1815/Shakugan_no_Shana_Movie,,Shakugan no Shana Movie,劇場版 灼眼のシャナ,Movie,Light novel,1,Finished Airing,"Apr 21, 2007",1 hr 26 min,PG-13 - Teens 13 or older,7.36,65257,54,"Action, Fantasy, Romance",21.04.2007
1824,https://myanimelist.net/anime/1824/Hadashi_no_Gen,,Hadashi no Gen,はだしのゲン,Movie,Manga,1,Finished Airing,"Jul 21, 1983",1 hr 23 min,PG-13 - Teens 13 or older,7.77,59511,187,"Award Winning, Drama",21.07.1983
1825,https://myanimelist.net/anime/1825/Hadashi_no_Gen_2,,Hadashi no Gen 2,はだしのゲン　２,Movie,Manga,1,Finished Airing,"Jun 14, 1986",1 hr 25 min,PG-13 - Teens 13 or older,7.36,15315,24,Drama,14.06.1986
1829,https://myanimelist.net/anime/1829/Ged_Senki,https://www.youtube-nocookie.com/embed/8hxYx3Jq3kI?enablejsapi=1&wmode=opaque&autoplay=1,Ged Senki,ゲド戦記,Movie,Novel,1,Finished Airing,"Jul 29, 2006",1 hr 55 min,PG-13 - Teens 13 or older,6.8,158154,308,"Adventure, Fantasy",29.07.2006
1833,https://myanimelist.net/anime/1833/Hyper-Psychic_Geo_Garaga,,Hyper-Psychic Geo Garaga,ギャラガ HYPER-PSYCHIC-GEO GARAGA,Movie,Manga,1,Finished Airing,"Oct 21, 1989",1 hr 40 min,R - 17+ (violence & profanity),5.14,2486,3,"Action, Adventure, Sci-Fi",21.10.1989
1861,https://myanimelist.net/anime/1861/Slam_Dunk__Zenkoku_Seiha_Da_-_Sakuragi_Hanamichi,https://www.youtube-nocookie.com/embed/dcmYJ2kcat8?enablejsapi=1&wmode=opaque&autoplay=1,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,スラムダンク 全国制覇だ！桜木花道,Movie,Manga,1,Finished Airing,"Aug 20, 1994",45 min,PG-13 - Teens 13 or older,7.5,19254,17,Sports,20.08.1994
1866,https://myanimelist.net/anime/1866/Seirei_Tsukai,,Seirei Tsukai,精霊使い,Movie,Manga,1,Finished Airing,"Apr 1, 1995",48 min,R+ - Mild Nudity,5.59,4413,4,"Action, Adventure, Fantasy, Romance, Supernatural",01.04.1995
1894,https://myanimelist.net/anime/1894/Yu☆Gi☆Oh_Hikari_no_Pyramid,https://www.youtube-nocookie.com/embed/BDb5Q3zskv8?enablejsapi=1&wmode=opaque&autoplay=1,Yu☆Gi☆Oh! Hikari no Pyramid,遊☆戯☆王　デュエルモンスターズ　光のピラミッド,Movie,Manga,1,Finished Airing,"Aug 13, 2004",1 hr 41 min,PG-13 - Teens 13 or older,6.59,78147,61,"Adventure, Comedy, Fantasy",13.08.2004
1901,https://myanimelist.net/anime/1901/11-nin_Iru,,11-nin Iru!,11人いる!,Movie,Manga,1,Finished Airing,"Nov 1, 1986",1 hr 31 min,PG-13 - Teens 13 or older,7.0,13541,38,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi",01.11.1986
1906,https://myanimelist.net/anime/1906/Harukanaru_Toki_no_Naka_de__Maihitoyo,,Harukanaru Toki no Naka de: Maihitoyo,劇場版 遙かなる時空（とき）の中で 舞一夜（まいひとよ）,Movie,Visual novel,1,Finished Airing,"Aug 19, 2006",1 hr 40 min,PG-13 - Teens 13 or older,7.11,6319,16,"Drama, Fantasy, Romance",19.08.2006
