mal_id,url,trailer,title,title_japanese,type,source,episodes,status,aired,duration,rating,score,members,favorites,season,year,genres
15417,https://myanimelist.net/anime/15417/Gintama__Enchousen,,Gintama': Enchousen,銀魂' 延長戦,TV,Manga,13,Finished Airing,"Oct 4, 2012 to Mar 28, 2013",24 min per ep,PG-13 - Teens 13 or older,9.02,350919,3141,fall,2012,"Action, Comedy, Sci-Fi, "
820,https://myanimelist.net/anime/820/Ginga_Eiyuu_Densetsu,https://www.youtube-nocookie.com/embed/Ou37P25tjJY?enablejsapi=1&wmode=opaque&autoplay=1,Ginga Eiyuu Densetsu,銀河英雄伝説,OVA,Novel,110,Finished Airing,"Jan 8, 1988 to Mar 17, 1997",26 min per ep,R - 17+ (violence & profanity),9.02,351946,17382,,,"Drama, Sci-Fi, "
41467,https://myanimelist.net/anime/41467/Bleach__Sennen_Kessen-hen,https://www.youtube-nocookie.com/embed/e8YBesRKq_U?enablejsapi=1&wmode=opaque&autoplay=1,Bleach: Sennen Kessen-hen,BLEACH 千年血戦篇,TV,Manga,13,Finished Airing,"Oct 11, 2022 to Dec 27, 2022",24 min per ep,R - 17+ (violence & profanity),8.99,664973,22669,fall,2022,"Action, Adventure, Supernatural, "
34096,https://myanimelist.net/anime/34096/Gintama,https://www.youtube-nocookie.com/embed/LOdAAEJiebM?enablejsapi=1&wmode=opaque&autoplay=1,Gintama.,銀魂。,TV,Manga,12,Finished Airing,"Jan 9, 2017 to Mar 27, 2017",24 min per ep,PG-13 - Teens 13 or older,8.98,340963,2799,winter,2017,"Action, Comedy, Sci-Fi, "
43608,https://myanimelist.net/anime/43608/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic,https://www.youtube-nocookie.com/embed/vFN5K-iAyV0?enablejsapi=1&wmode=opaque&autoplay=1,Kaguya-sama wa Kokurasetai: Ultra Romantic,かぐや様は告らせたい-ウルトラロマンティック-,TV,Manga,13,Finished Airing,"Apr 9, 2022 to Jun 25, 2022",23 min per ep,PG-13 - Teens 13 or older,8.97,1064270,32721,spring,2022,"Comedy, Romance, "
42938,https://myanimelist.net/anime/42938/Fruits_Basket__The_Final,https://www.youtube-nocookie.com/embed/Ip8Btv2t_6c?enablejsapi=1&wmode=opaque&autoplay=1,Fruits Basket: The Final,フルーツバスケット The Final,TV,Manga,13,Finished Airing,"Apr 6, 2021 to Jun 29, 2021",23 min per ep,PG-13 - Teens 13 or older,8.94,543787,21146,spring,2021,"Drama, Romance, Supernatural, "
4181,https://myanimelist.net/anime/4181/Clannad__After_Story,https://www.youtube-nocookie.com/embed/WiTwXIAcm5Q?enablejsapi=1&wmode=opaque&autoplay=1,Clannad: After Story,CLANNAD〜AFTER STORY〜 クラナド アフターストーリー,TV,Visual novel,24,Finished Airing,"Oct 3, 2008 to Mar 27, 2009",24 min per ep,PG-13 - Teens 13 or older,8.93,1261536,72779,fall,2008,"Drama, Romance, "
918,https://myanimelist.net/anime/918/Gintama,,Gintama,銀魂,TV,Manga,201,Finished Airing,"Apr 4, 2006 to Mar 25, 2010",24 min per ep,PG-13 - Teens 13 or older,8.93,1132129,61085,spring,2006,"Action, Comedy, Sci-Fi, "
28851,https://myanimelist.net/anime/28851/Koe_no_Katachi,https://www.youtube-nocookie.com/embed/XBNWo25izJ8?enablejsapi=1&wmode=opaque&autoplay=1,Koe no Katachi,聲の形,Movie,Manga,1,Finished Airing,"Sep 17, 2016",2 hr 10 min,PG-13 - Teens 13 or older,8.93,2535283,93922,,,"Award Winning, Drama, "
61517,https://myanimelist.net/anime/61517/Kingdom_6th_Season,https://www.youtube-nocookie.com/embed/U3TdjxwaFik?enablejsapi=1&wmode=opaque&autoplay=1,Kingdom 6th Season,キングダム 第6シリーズ,TV,Manga,,Currently Airing,"Oct 5, 2025 to ?",24 min,R - 17+ (violence & profanity),8.92,20637,201,fall,2025,"Action, "
58514,https://myanimelist.net/anime/58514/Kusuriya_no_Hitorigoto_2nd_Season,https://www.youtube-nocookie.com/embed/3BYutu3Pf_0?enablejsapi=1&wmode=opaque&autoplay=1,Kusuriya no Hitorigoto 2nd Season,薬屋のひとりごと 第2期,TV,Light novel,24,Finished Airing,"Jan 10, 2025 to Jul 4, 2025",24 min per ep,PG-13 - Teens 13 or older,8.91,414177,6198,winter,2025,"Drama, Mystery, "
2904,https://myanimelist.net/anime/2904/Code_Geass__Hangyaku_no_Lelouch_R2,,Code Geass: Hangyaku no Lelouch R2,コードギアス 反逆のルルーシュ R2,TV,Original,25,Finished Airing,"Apr 6, 2008 to Sep 28, 2008",24 min per ep,R - 17+ (violence & profanity),8.91,1906292,79761,spring,2008,"Award Winning, Drama, Sci-Fi, "
35180,https://myanimelist.net/anime/35180/3-gatsu_no_Lion_2nd_Season,https://www.youtube-nocookie.com/embed/OfSaJb5OOPA?enablejsapi=1&wmode=opaque&autoplay=1,3-gatsu no Lion 2nd Season,3月のライオン 第2シリーズ,TV,Manga,22,Finished Airing,"Oct 14, 2017 to Mar 31, 2018",25 min per ep,PG-13 - Teens 13 or older,8.9,430228,15341,fall,2017,"Drama, "
15335,https://myanimelist.net/anime/15335/Gintama_Movie_2__Kanketsu-hen_-_Yorozuya_yo_Eien_Nare,https://www.youtube-nocookie.com/embed/UhJM5rVqaF8?enablejsapi=1&wmode=opaque&autoplay=1,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,劇場版 銀魂 完結篇 万事屋よ永遠なれ,Movie,Manga,1,Finished Airing,"Jul 6, 2013",1 hr 50 min,PG-13 - Teens 13 or older,8.9,257916,2148,,,"Action, Comedy, Sci-Fi, "
19,https://myanimelist.net/anime/19/Monster,,Monster,モンスター,TV,Manga,74,Finished Airing,"Apr 7, 2004 to Sep 28, 2005",24 min per ep,R+ - Mild Nudity,8.89,1272551,59551,spring,2004,"Drama, Mystery, Suspense, "
